lat,lon,radius_km,
42.33953769,-3.696667979,1,
36.034101,-5.606921076,1,
41.57929456,-1.11704149,1,
38.82027843,-3.756358408,1,
42.71542503,-2.980863724,1,
41.38337013,2.141622725,1,
37.63998774,-7.662277038,1,
36.84243829,-2.300674302,1,
36.24700397,-5.970497396,1,
41.69047107,-7.667363421,1,
28.04716213,-16.71852449,1,
37.13200146,-6.833697779,1,
39.89845914,0.684672222,1,
37.4108883,-6.002200825,1,
28.18418248,-14.15012317,1,
38.89368937,-6.989258311,1,
38.73043075,-5.538793154,1,
39.98162018,-6.519642399,1,
39.94731772,-4.942853742,1,
39.18143836,-5.050029886,1,
39.56377209,-1.215282652,1,
38.32004187,-6.779434215,1,
38.23678162,-6.01071264,1,
38.91627888,-6.348559875,1,
39.89485157,-5.545118975,1,
40.90562167,-7.46576265,1,
38.70527736,1.428786671,1,
39.64590156,3.015345558,1,
28.0877959,-17.10829268,1,
40.35828129,-4.376284583,1,
36.75269432,-2.803569056,1,
43.5578667,-5.913070384,1,
40.40724472,-3.686130956,1,
43.41666905,-5.410478427,1,
40.28754606,-3.22113667,1,
41.50311412,-2.538965513,1,
29.22356468,-13.4522761,1,
27.7638297,-15.63327757,1,
28.9732699,-13.52751541,1,
35.29065478,-2.928544161,1,
28.06950064,-15.45633255,1,
39.54589846,-4.351659589,1,
42.56733752,-0.726528003,1,
28.09602167,-17.09976352,1,
40.7854914,-3.98989957,1,
41.07897142,1.213214813,1,
41.8828833,2.904168151,1,
42.37452944,1.132749715,1,
42.72754583,2.434967451,1,
42.31883932,3.315598944,1,
39.81843835,2.891610935,1,
40.82088513,0.492358851,1,
42.83953131,3.038760926,1,
42.69357278,0.975662949,1,
43.20684661,1.08604826,1,
41.29293776,1.914035537,1,
41.6292858,0.596292452,1,
43.32157626,-1.55010625,1,
42.47812443,1.973048261,1,
43.15714812,2.029585452,1,
41.52844229,2.434318912,1,
43.27912277,0.266529357,1,
41.41852473,1.986951645,1,
41.17000164,1.168526642,1,
43.23087224,-0.67436128,1,
41.98010791,2.174293086,1,
41.99223506,1.516821716,1,
39.67535097,-3.963969718,1,
42.77227123,-6.783644645,1,
36.46434272,-6.205649148,1,
40.66424673,-4.089386277,1,
39.90517698,-0.083213656,1,
41.28971945,-4.324110737,1,
40.96913694,-4.758218603,1,
36.9224246,-6.081930656,1,
42.75440098,-2.331930753,1,
41.84896375,-1.9305621,1,
42.1684089,-5.263506203,1,
42.0739571,-6.014344871,1,
43.46446935,-5.067052563,1,
43.40601754,-6.256098806,1,
40.40887699,-1.436773732,1,
41.05693698,-0.143954755,1,
40.67085194,-0.703189806,1,
41.84816001,0.295925993,1,
40.92143523,-1.298613121,1,
40.66383809,-4.678187986,1,
41.35274215,-1.639755577,1,
41.33627834,-1.221551569,1,
40.94928766,-4.120336044,1,
42.51186973,0.485634058,1,
42.19148029,0.340729318,1,
40.52573293,-0.4060529,1,
41.37860545,0.303563313,1,
41.03029301,-0.807410464,1,
41.42560332,-0.496941547,1,
43.54724953,-6.528109244,1,
42.51524742,-0.362103101,1,
43.14955801,-5.82484025,1,
43.1658,-6.541351185,1,
42.12590169,-1.129932942,1,
41.83490459,-1.526161806,1,
38.33891758,-0.481232675,1,
38.97791503,-1.856404304,1,
37.91560444,-4.721111344,1,
41.50945846,0.32415747,1,
42.04158547,2.855128897,1,
40.44583575,-3.709523298,1,
39.55262369,2.624550962,1,
35.2811855,-2.951656379,1,
40.39567255,0.358922727,1,
36.00855122,-5.602694861,1,
40.35049717,-1.124301312,1,
39.48082507,-0.337651162,1,
38.42601098,-6.410042607,1,
39.50320883,-2.870008163,1,
38.70550982,-4.180254649,1,
43.18191034,-5.342424663,1,
28.48651706,-17.84855155,1,
40.14042085,-0.812001948,1,
41.86635243,-0.790416052,1,
36.726112,-4.393533285,1,
40.07282647,-2.139669828,1,
37.12072282,-5.462393809,1,
39.03508082,-5.235393308,1,
42.0486214,-1.603424128,1,
38.11763445,-3.082864768,1,
41.05789399,-0.145305845,1,
42.95824221,-0.800685428,1,
41.00060669,-3.63686296,1,
43.46662858,-7.048986931,1,
41.70004774,-6.352109689,1,
42.5511196,-6.581776035,1,
42.93943371,-6.325139867,1,
42.97576571,-5.006054543,1,
35.89196944,-5.306394361,1,
42.45720342,-6.054707509,1,
42.05118915,-6.636933023,1,
38.74041709,-0.011291682,1,
43.38477782,-1.798051221,1,
40.36068635,0.402361724,1,
41.48559643,-7.178267844,1,
38.53000989,-0.198368427,1,
41.59748722,-8.268102763,1,
37.9138815,-4.719230979,1,
43.35928131,-5.855254213,1,
40.87360206,0.155987357,1,
42.34494358,-7.855625267,1,
41.73711109,1.828719807,1,
37.17496441,-4.195212334,1,
39.47229679,-6.377917089,1,
40.39076695,-7.300489793,1,
40.48176618,-3.364832491,1,
40.39593542,-5.748504004,1,
41.8556234,-5.592925546,1,
42.02665488,-3.756791556,1,
38.04035935,-4.029819915,1,
41.88878401,-5.048679305,1,
37.22108986,-2.547609862,1,
42.94132041,-3.483585414,1,
37.4679543,-4.424237214,1,
42.68034456,-2.938415069,1,
40.20674419,-5.082772277,1,
36.85253118,-2.459450018,1,
41.40541582,2.004162214,1,
41.66581446,-3.742599842,1,
42.99670737,-4.131720409,1,
43.40462373,-3.446652345,1,
43.29604744,-4.411728843,1,
43.35559484,-4.055574005,1,
43.24586797,-3.849745326,1,
43.13705806,-2.486354381,1,
43.47197716,-3.798066393,1,
43.36438071,-8.398935229,1,
38.9112452,1.448962018,1,
42.9930795,-7.544685749,1,
41.34177375,2.165676023,1,
42.18397726,-8.813071725,1,
43.55803974,-5.698375523,1,
37.93787592,-5.759781377,1,
37.87739957,-4.787834991,1,
42.00776544,-4.557521547,1,
37.18989959,-3.596405637,1,
40.9018513,-5.202496004,1,
40.94508107,-5.495863792,1,
37.78776066,-3.781727756,1,
42.46424083,-2.426097244,1,
37.89387718,-6.565410201,1,
43.06589697,-2.711105276,1,
42.51489033,-2.618248719,1,
43.31740546,-2.678747188,1,
41.65737699,1.166042952,1,
42.13946803,-0.413835917,1,
43.27687308,-3.154179153,1,
41.65229923,-0.876227114,1,
42.84005305,-2.672660471,1,
35.93984012,-3.034237289,1,
43.41159385,-5.791895857,1,
43.22560178,-6.877100008,1,
43.2424823,-3.411448751,1,
43.25026391,-2.965711825,1,
28.49887617,-13.85993668,1,
43.35434444,-2.553621781,1,
28.30806501,-16.49968196,1,
43.05619176,-3.003590881,1,
43.30639391,-2.041075467,1,
43.0345576,-2.186921124,1,
36.72223626,-5.147465672,1,
37.5965973,-0.973855369,1,
41.79315467,-0.162716785,1,
43.57011345,-5.701905377,1,
42.4156902,1.870494428,1,
40.38935662,-3.630078625,1,
40.84123678,-1.879291513,1,
41.63339489,-0.882164819,1,
37.1999787,-6.920299764,1,
39.4788606,-6.341785259,1,
38.17506011,-1.053678071,1,
37.80652237,-1.128610686,1,
37.804234,-1.446729614,1,
38.04588016,-1.967682196,1,
38.23315456,-1.380866965,1,
38.50206877,-1.325649139,1,
37.65790313,-1.699572763,1,
42.88543178,-8.551723078,1,
37.59344058,-1.310494963,1,
38.24752548,-1.998825787,1,
38.04111054,-1.448845622,1,
40.60712042,-6.821358658,1,
40.12513472,-3.832180999,1,
43.15358562,-4.805690185,1,
40.16672752,-3.276210628,1,
42.29883867,-7.590253705,1,
37.1998338,-6.933939638,1,
41.28554711,-4.683914898,1,
38.95119014,1.40687048,1,
42.31671233,-5.629385081,1,
41.88160652,0.750531464,1,
39.9343571,4.140150087,1,
41.5996153,1.401137153,1,
39.6136929,3.392271668,1,
39.4076085,-7.248285564,1,
42.25564186,2.675726847,1,
39.4798165,-5.85559726,1,
38.75116095,-2.841393808,1,
28.47718228,-16.24115653,1,
41.21398044,-5.109751436,1,
28.41825284,-16.55078924,1,
41.27873511,-3.480310474,1,
36.71559649,-4.435410866,1,
42.51984138,-4.742911288,1,
36.75476277,-3.520522994,1,
41.76223331,-2.470517313,1,
37.23231155,-5.09517006,1,
41.98528013,-3.033750354,1,
41.52244251,-5.391018881,1,
41.70250626,-4.708320908,1,
38.38346648,-4.849330847,1,
42.5159482,-4.010538683,1,
41.00875669,-6.433287662,1,
36.53171523,-6.211862315,1,
42.58840529,-5.650975796,1,
38.16763843,-3.012476974,1,
37.70233516,-2.932402491,1,
37.40155976,-1.942124924,1,
41.5920895,-4.119595592,1,
37.2802844,-6.913544218,1,
41.58807694,-3.067961744,1,
42.34699362,-3.686808407,1,
40.59002909,-6.538121263,1,
36.11104125,-5.444177707,1,
40.54670885,-5.67775735,1,
42.05905398,-7.124978347,1,
36.50374129,-4.978491137,1,
41.54445109,0.493318773,1,
27.64068009,-17.97912102,1,
42.56789333,-2.195182847,1,
43.13931838,-1.608701,1,
37.63085738,-0.698406135,1,
42.80999473,-0.954720892,1,
38.0295102,-2.280041933,1,
42.33964584,-1.939206673,1,
37.65388875,-1.686773632,1,
42.5208779,-1.676725865,1,
37.99216258,-1.124685856,1,
42.57952554,-1.286961557,1,
42.04856956,-1.603434721,1,
42.80090483,-1.635587235,1,
37.1714614,-7.526757541,1,
40.52489759,-3.08862942,1,
42.17860561,-8.539627738,1,
43.41383225,-2.902355925,1,
43.08197175,-1.914166282,1,
38.98334711,-1.897575395,1,
42.65148163,-2.024432506,1,
42.3781497,-1.440810256,1,
42.8533807,-8.582652409,1,
42.64466732,-8.882857731,1,
40.02528797,-3.612522844,1,
42.65910833,-8.118170522,1,
37.97541058,-0.68044085,1,
39.06135163,-1.059189793,1,
38.6979845,-0.473547266,1,
39.94501442,-1.101577383,1,
43.34652462,-8.530110133,1,
40.61151605,-0.097346062,1,
41.50681604,-5.739226726,1,
38.83477753,0.103661293,1,
41.21606556,-2.27360906,1,
39.56867856,-1.20858843,1,
42.93505239,-1.262145712,1,
42.89153928,-2.164393196,1,
39.43570697,-0.343905024,1,
43.73964761,-7.871414114,1,
39.80614453,-7.536286282,1,
37.60663181,-0.979287244,1,
38.78551599,-7.483398122,1,
40.53243384,-3.646488352,1,
37.83490342,-0.778531314,1,
42.14296056,2.509993596,1,
43.67191405,-7.411296543,1,
43.51311797,-5.725996654,1,
39.14331148,-5.919497943,1,
42.95398076,-8.962854883,1,
38.91344701,-3.83765302,1,
41.00708115,-5.61019288,1,
43.3375,-4.050416664,1,
36.68418599,-6.13635912,1,
41.56813484,1.667595522,1,
39.42651369,3.019049958,1,
39.31883846,2.99956662,1,
37.71342826,-6.584875524,1,
42.60681952,-6.342816732,1,
42.33953769,-3.696667979,1,
36.034101,-5.606921076,1,
41.57929456,-1.11704149,1,
38.82027843,-3.756358408,1,
42.71542503,-2.980863724,1,
41.38337013,2.141622725,1,
36.84243829,-2.300674302,1,
41.69047107,-7.667363421,1,
28.04716213,-16.71852449,1,
37.13200146,-6.833697779,1,
39.89845914,0.684672222,1,
37.4108883,-6.002200825,1,
28.18418248,-14.15012317,1,
38.89368937,-6.989258311,1,
38.73043075,-5.538793154,1,
39.98162018,-6.519642399,1,
39.18143836,-5.050029886,1,
39.56377209,-1.215282652,1,
38.32004187,-6.779434215,1,
38.23678162,-6.01071264,1,
38.91627888,-6.348559875,1,
39.89485157,-5.545118975,1,
40.90562167,-7.46576265,1,
38.70527736,1.428786671,1,
39.64590156,3.015345558,1,
28.0877959,-17.10829268,1,
40.35828129,-4.376284583,1,
36.75269432,-2.803569056,1,
43.5578667,-5.913070384,1,
40.40724472,-3.686130956,1,
40.28754606,-3.22113667,1,
41.50311412,-2.538965513,1,
29.22356468,-13.4522761,1,
27.7638297,-15.63327757,1,
28.9732699,-13.52751541,1,
35.29065478,-2.928544161,1,
28.06950064,-15.45633255,1,
39.54589846,-4.351659589,1,
28.09602167,-17.09976352,1,
40.7854914,-3.98989957,1,
41.07897142,1.213214813,1,
41.8828833,2.904168151,1,
42.37452944,1.132749715,1,
42.72754583,2.434967451,1,
42.31883932,3.315598944,1,
39.81843835,2.891610935,1,
40.82088513,0.492358851,1,
42.83953131,3.038760926,1,
42.69357278,0.975662949,1,
43.20684661,1.08604826,1,
41.29293776,1.914035537,1,
41.6292858,0.596292452,1,
43.32157626,-1.55010625,1,
42.47812443,1.973048261,1,
43.15714812,2.029585452,1,
43.27912277,0.266529357,1,
41.41852473,1.986951645,1,
41.17000164,1.168526642,1,
43.23087224,-0.67436128,1,
41.98010791,2.174293086,1,
41.99223506,1.516821716,1,
39.67535097,-3.963969718,1,
36.46434272,-6.205649148,1,
40.66424673,-4.089386277,1,
39.90517698,-0.083213656,1,
41.28971945,-4.324110737,1,
40.96913694,-4.758218603,1,
36.9224246,-6.081930656,1,
42.75440098,-2.331930753,1,
41.84896375,-1.9305621,1,
42.1684089,-5.263506203,1,
42.0739571,-6.014344871,1,
43.46446935,-5.067052563,1,
43.40601754,-6.256098806,1,
40.40887699,-1.436773732,1,
41.05693698,-0.143954755,1,
40.67085194,-0.703189806,1,
41.84816001,0.295925993,1,
40.92143523,-1.298613121,1,
40.66383809,-4.678187986,1,
41.35274215,-1.639755577,1,
41.33627834,-1.221551569,1,
42.51186973,0.485634058,1,
42.19148029,0.340729318,1,
40.52573293,-0.4060529,1,
41.03029301,-0.807410464,1,
41.42560332,-0.496941547,1,
43.54724953,-6.528109244,1,
42.51524742,-0.362103101,1,
43.14955801,-5.82484025,1,
42.12590169,-1.129932942,1,
41.83490459,-1.526161806,1,
38.33891758,-0.481232675,1,
38.97791503,-1.856404304,1,
37.91560444,-4.721111344,1,
41.50945846,0.32415747,1,
40.44583575,-3.709523298,1,
39.55262369,2.624550962,1,
35.2811855,-2.951656379,1,
40.39567255,0.358922727,1,
36.00855122,-5.602694861,1,
40.35049717,-1.124301312,1,
38.42601098,-6.410042607,1,
39.50320883,-2.870008163,1,
43.18191034,-5.342424663,1,
28.48651706,-17.84855155,1,
40.14042085,-0.812001948,1,
41.86635243,-0.790416052,1,
36.726112,-4.393533285,1,
40.07282647,-2.139669828,1,
37.12072282,-5.462393809,1,
39.03508082,-5.235393308,1,
42.0486214,-1.603424128,1,
38.11763445,-3.082864768,1,
41.05789399,-0.145305845,1,
42.95824221,-0.800685428,1,
41.00060669,-3.63686296,1,
43.46662858,-7.048986931,1,
41.70004774,-6.352109689,1,
42.5511196,-6.581776035,1,
42.93943371,-6.325139867,1,
42.97576571,-5.006054543,1,
35.89196944,-5.306394361,1,
42.45720342,-6.054707509,1,
42.05118915,-6.636933023,1,
38.74041709,-0.011291682,1,
43.38477782,-1.798051221,1,
40.36068635,0.402361724,1,
41.48559643,-7.178267844,1,
38.53000989,-0.198368427,1,
41.59748722,-8.268102763,1,
37.9138815,-4.719230979,1,
43.35928131,-5.855254213,1,
40.87360206,0.155987357,1,
42.34494358,-7.855625267,1,
41.73711109,1.828719807,1,
37.17496441,-4.195212334,1,
39.47229679,-6.377917089,1,
40.39076695,-7.300489793,1,
40.48176618,-3.364832491,1,
40.39593542,-5.748504004,1,
41.8556234,-5.592925546,1,
42.02665488,-3.756791556,1,
38.04035935,-4.029819915,1,
37.22108986,-2.547609862,1,
42.94132041,-3.483585414,1,
37.4679543,-4.424237214,1,
42.68034456,-2.938415069,1,
40.20674419,-5.082772277,1,
36.85253118,-2.459450018,1,
41.40541582,2.004162214,1,
41.66581446,-3.742599842,1,
42.99670737,-4.131720409,1,
43.40462373,-3.446652345,1,
43.29604744,-4.411728843,1,
43.35559484,-4.055574005,1,
43.24586797,-3.849745326,1,
43.13705806,-2.486354381,1,
43.47197716,-3.798066393,1,
38.9112452,1.448962018,1,
42.9930795,-7.544685749,1,
41.34177375,2.165676023,1,
42.18397726,-8.813071725,1,
68.35433952,18.81643328,1,
57.72997831,11.97212743,1,
65.87503609,19.45758258,1,
60.95264316,13.90859558,1,
64.53252243,19.34988903,1,
66.43151445,20.62621795,1,
65.83426493,20.51079861,1,
62.02651528,15.90994314,1,
61.85327037,14.06675494,1,
57.64959203,12.49086199,1,
57.69463867,12.818792,1,
63.05610755,18.33195426,1,
56.55156884,13.07321375,1,
63.40642905,16.54146055,1,
56.42009872,13.11526342,1,
65.26146578,19.62352734,1,
63.0272472,16.62519833,1,
60.50869318,14.96683255,1,
59.50837429,11.83351775,1,
60.17279637,18.16994695,1,
62.36604269,16.97928391,1,
63.58281338,15.35223532,1,
56.53066773,14.46054371,1,
62.15753407,13.8912897,1,
59.32506294,18.39010722,1,
68.94155351,20.91413081,1,
56.02432495,12.17474687,1,
59.27162648,12.65592217,1,
57.68086789,12.71414506,1,
59.59859031,13.72594108,1,
59.83447717,13.54224023,1,
55.65367852,12.54532028,1,
58.9509679,17.15925699,1,
56.0269452,12.56720518,1,
59.36565114,18.12693757,1,
64.03735258,20.0461455,1,
59.70639343,15.09669794,1,
57.0770201,16.86058392,1,
64.62091456,21.20404768,1,
56.62426012,16.04333694,1,
56.69656259,16.12085089,1,
62.85071049,12.79086315,1,
56.80158513,16.34651652,1,
56.65122031,16.24867578,1,
64.04562957,20.86259309,1,
57.85818935,14.12223379,1,
56.18842638,15.82782375,1,
56.15409196,12.57783139,1,
56.84129544,15.39468808,1,
61.98273162,15.31486198,1,
67.794197,20.22914911,1,
60.3941921,17.01036054,1,
63.62111081,19.9098064,1,
56.44404835,15.65515452,1,
57.96767766,12.69348548,1,
59.9460499,12.9095694,1,
61.05184464,15.57155954,1,
60.80879274,15.7664913,1,
56.83951478,15.744897,1,
56.28186123,12.49910795,1,
64.14938235,20.78456724,1,
64.23433677,21.01854037,1,
59.72401858,17.79458419,1,
62.40797112,16.56938858,1,
65.57107931,22.09086639,1,
58.78347912,17.10151862,1,
57.83422082,12.28564091,1,
56.63100329,16.51284856,1,
61.36476114,16.61727217,1,
66.0690713,22.70176565,1,
55.89064838,12.82690089,1,
65.67037556,25.06874126,1,
59.8844582,12.30605147,1,
66.09394772,24.8202476,1,
56.29302467,13.71118027,1,
64.25530781,20.24846862,1,
56.34424631,10.78770995,1,
56.80353951,10.26991491,1,
57.19667348,10.3803813,1,
55.07619225,14.91313513,1,
57.59868173,10.40943351,1,
61.85774543,12.71326311,1,
55.77831476,13.51489785,1,
55.83865512,13.3103,1,
68.38491603,23.63542396,1,
63.87005886,20.41262464,1,
67.65132453,24.91070441,1,
64.37110554,21.31315597,1,
60.33175091,14.52547206,1,
56.44919252,16.0717576,1,
59.62671117,18.9003581,1,
65.42702699,21.69079016,1,
58.18666299,16.80084829,1,
62.06032838,12.31725548,1,
57.02310058,14.89045349,1,
59.62539186,17.251092,1,
57.77695214,11.6158087,1,
60.07143252,14.97989798,1,
57.51127382,18.44831759,1,
64.91061427,19.48170474,1,
63.04143977,13.96787153,1,
67.99434557,19.89473276,1,
62.18230225,15.64952118,1,
64.50418735,14.13883401,1,
59.13586926,12.93467305,1,
57.46640671,15.51056491,1,
58.67095339,17.10703797,1,
62.51938774,12.60106913,1,
68.09086328,21.69184616,1,
59.46737469,15.36369572,1,
66.38571824,23.65869969,1,
57.65024884,11.91218635,1,
66.31782362,22.77343777,1,
64.07746318,18.40271973,1,
60.28399493,12.75770625,1,
60.1829964,17.17467199,1,
57.91900291,19.1391124,1,
63.44276115,14.85796891,1,
61.16841407,15.14223519,1,
58.98114966,14.10969443,1,
61.15423518,13.26608066,1,
66.08746094,21.80047927,1,
58.30132256,14.28650886,1,
60.43729155,18.41631192,1,
57.31699151,13.8873485,1,
55.34569772,13.3698474,1,
58.07617895,13.01803613,1,
58.35346156,11.21792384,1,
57.23970398,18.38231484,1,
65.43154973,16.2454233,1,
65.82045971,15.08099149,1,
59.51344918,17.63408789,1,
56.00399602,12.9674122,1,
58.50206915,13.12893265,1,
56.25629853,12.91654508,1,
56.94661139,15.90717518,1,
56.41275419,12.62498285,1,
55.92017712,13.11094144,1,
59.52250262,17.90947322,1,
62.38795031,15.13198597,1,
57.6660544,12.29673776,1,
59.71645973,12.16106524,1,
60.33668557,15.19400084,1,
63.80689215,20.86465825,1,
56.52663524,16.37866147,1,
56.13727861,12.95133045,1,
56.80158949,12.97854317,1,
57.66656661,12.40554102,1,
64.73826035,20.67374299,1,
60.71030916,12.88571393,1,
55.41385425,12.24080786,1,
57.66956663,12.57059964,1,
56.72933529,12.66743722,1,
60.34648853,15.74499919,1,
64.27592414,21.04296253,1,
57.90568155,16.69870001,1,
60.51024186,13.15117242,1,
59.3858811,13.85294919,1,
66.95859313,19.81807197,1,
60.0745699,17.74428985,1,
58.70318317,12.45529518,1,
60.07167233,15.55710264,1,
57.82515296,15.27662753,1,
60.89053734,16.71666472,1,
57.71490479,12.89145655,1,
58.24297881,15.66582047,1,
61.89727431,16.55504793,1,
59.13276194,15.13972021,1,
58.90865576,11.94171271,1,
61.97450651,17.25700801,1,
60.14108841,14.37096897,1,
57.62944041,15.34335248,1,
57.57481008,16.10991574,1,
58.4832705,16.96265023,1,
57.17119307,15.3502067,1,
56.2615657,14.76949065,1,
60.29042104,16.40328326,1,
59.53239783,14.27281041,1,
57.42579676,15.08631401,1,
57.74063344,15.79986346,1,
60.2924199,13.87019528,1,
58.0120366,16.47676066,1,
59.42417327,17.83439099,1,
58.50927685,15.97559335,1,
57.68384063,12.20965609,1,
58.43743747,15.79642869,1,
58.03288034,12.81812967,1,
58.84756164,17.23335936,1,
59.65936587,12.59999214,1,
58.33460825,16.44898712,1,
58.82541657,15.93014633,1,
58.77000313,16.97756468,1,
59.71466517,14.16213298,1,
62.78045058,16.01369299,1,
60.70968481,16.25081421,1,
65.05571222,20.04329496,1,
60.53489356,17.88003876,1,
58.76751421,16.8601687,1,
58.75517897,16.61490993,1,
60.1018862,18.80110791,1,
58.19889014,16.00249987,1,
59.02279193,17.5437972,1,
58.7431803,16.73490101,1,
58.67374608,16.33812771,1,
58.6589033,16.17963378,1,
58.58723797,16.09616251,1,
58.41679139,15.62652885,1,
58.90241961,17.31324497,1,
62.4595944,17.35695139,1,
58.69190396,11.26106522,1,
57.77319647,12.77982791,1,
60.54812458,14.37067401,1,
59.5486676,11.33767025,1,
66.31125044,14.1399997,1,
64.39968704,13.65141459,1,
59.21028435,10.94035421,1,
60.61339303,12.01229446,1,
67.10149651,20.61633166,1,
59.92213422,11.1677832,1,
67.18037792,20.59418225,1,
61.88289628,12.0271035,1,
65.8889569,13.81040197,1,
67.86802262,18.6227094,1,
62.57540297,11.38799932,1,
60.12000351,11.47791893,1,
57.70475019,14.32433803,1,
61.22243248,14.04381987,1,
63.81957776,20.24427891,1,
56.01366072,14.69053627,1,
57.88723175,14.36415697,1,
64.84849123,20.88626722,1,
57.77940369,14.2139325,1,
64.95286477,21.20957697,1,
57.59587327,13.72479223,1,
65.54526985,21.80458077,1,
65.1320955,21.02062838,1,
63.13529224,17.71696906,1,
59.08378116,17.55686406,1,
64.89697066,13.52550423,1,
65.53862554,13.38527001,1,
61.42321259,12.38157784,1,
63.98571296,20.89521771,1,
58.38735138,13.84010342,1,
64.51426874,21.25559673,1,
65.52300867,21.48836189,1,
65.41995908,21.49277286,1,
65.65849719,21.94291213,1,
59.80986115,17.7029045,1,
65.34615871,21.24187646,1,
65.32922043,21.46694192,1,
65.23649228,21.63215505,1,
63.42170721,11.75939692,1,
56.69768834,16.69287338,1,
56.20720742,15.28551961,1,
60.91149934,16.14271975,1,
58.07779115,11.48389036,1,
60.59505225,17.25843995,1,
60.37603232,18.24638549,1,
64.19161112,20.8559814,1,
55.47718943,13.50242219,1,
63.96911294,20.7093652,1,
64.40198604,21.01028246,1,
64.51201448,21.06162154,1,
64.75425264,20.92144663,1,
63.90044179,20.55607113,1,
57.66231562,14.07617588,1,
65.03367658,21.33284937,1,
59.04465798,12.22832103,1,
57.70648922,18.79823266,1,
56.04604027,12.71009796,1,
62.41945442,13.51320478,1,
63.37820768,17.88362875,1,
56.09217198,13.71801029,1,
55.47488123,14.27935414,1,
65.82805936,24.13165624,1,
57.49275116,12.64738332,1,
61.65510824,15.00054311,1,
64.87920242,21.04814459,1,
55.41376038,12.85794019,1,
56.65850478,12.80693616,1,
64.9717669,15.34745123,1,
59.78435189,14.52043557,1,
61.6938406,13.14823881,1,
59.08559598,14.65315289,1,
60.03501714,13.70439361,1,
61.26620273,17.15390904,1,
58.16993527,13.55608358,1,
55.43264253,13.83635501,1,
57.06567175,15.99685912,1,
56.70116818,15.75273048,1,
57.72091958,12.01874825,1,
59.26146436,17.22513177,1,
57.12045103,12.94934043,1,
64.1607639,17.35635308,1,
60.68641599,13.72546341,1,
62.64258181,14.37165916,1,
55.60112684,13.02982215,1,
65.59329811,19.17245774,1,
67.19413109,20.69801332,1,
66.04935526,17.84160555,1,
65.18813928,18.75860859,1,
59.86071295,19.12544056,1,
58.32479129,15.12494468,1,
64.62727123,18.66717075,1,
65.55529071,22.21531117,1,
62.52536305,15.65962242,1,
62.13211,13.27546886,1,
57.83426999,14.814629,1,
56.07804671,13.24294312,1,
58.87026798,15.00017883,1,
65.9581925,16.20570969,1,
65.67398008,21.00693492,1,
59.86629344,18.0707914,1,
57.92953132,12.52782464,1,
61.34451351,16.06488977,1,
59.48144418,18.30194178,1,
59.39696003,15.83456226,1,
64.7926924,20.03666488,1,
57.66025293,12.11464335,1,
59.08775118,16.21164103,1,
56.26626355,16.47875088,1,
63.2903195,18.71782621,1,
56.28613451,13.27505447,1,
64.26361862,16.41646332,1,
58.03432511,15.80688208,1,
55.83162193,14.0882272,1,
57.3953306,11.924537,1,
56.51436177,15.15337779,1,
58.22655806,14.65158709,1,
55.66869157,13.35107228,1,
58.9029714,17.94422959,1,
63.71729019,18.49658584,1,
64.51733078,20.65866491,1,
65.79591282,23.17002078,1,
56.42810679,12.84830411,1,
64.43590762,15.59175046,1,
57.24694875,17.05864936,1,
60.06251084,15.92065987,1,
57.58036633,16.51521331,1,
64.71544137,17.67867008,1,
64.48058521,21.57491407,1,
65.80535686,23.91477231,1,
59.24028902,14.25986331,1,
66.75657088,20.95504099,1,
57.72504885,11.89191215,1,
59.62591102,17.85987193,1,
59.36825334,16.51055601,1,
56.92174407,18.15105081,1,
55.70182112,13.78217125,1,
60.89912193,12.59860423,1,
57.49931682,14.14298735,1,
57.68022399,11.98450215,1,
63.57813488,19.50949294,1,
59.59418221,15.8541168,1,
56.96024473,13.07401785,1,
58.53056254,14.51133319,1,
55.51004375,13.2351329,1,
58.74169357,15.57190909,1,
59.37563895,17.02151196,1,
58.33081152,12.67703355,1,
59.44436778,17.95292792,1,
58.02396971,14.46134153,1,
59.13643535,16.72085521,1,
57.16133856,13.40508584,1,
56.56315609,13.93218292,1,
58.36081613,13.3368121,1,
55.76694138,12.99574355,1,
59.31982195,11.91559891,1,
59.33789031,17.82891629,1,
58.11401949,12.14062144,1,
61.01204002,14.56424045,1,
63.18335142,17.06529905,1,
66.65522557,22.19192904,1,
58.59013835,16.24636731,1,
60.45759794,16.02945563,1,
66.27851409,21.12870443,1,
60.62447852,15.6227868,1,
58.24170966,12.42307391,1,
57.65629636,14.69766272,1,
63.76781119,18.99537291,1,
57.25193493,16.46535585,1,
58.52638105,11.57829883,1,
59.93138852,16.95354455,1,
57.04457856,16.43854985,1,
56.88094915,16.72451195,1,
58.3502201,11.84018399,1,
63.31816379,14.16835718,1,
59.82851061,15.68953005,1,
63.32988161,19.16477374,1,
56.26420051,14.1973677,1,
65.12519465,20.78656815,1,
65.769781,21.73843696,1,
56.83506029,13.93504076,1,
60.66651954,17.13237903,1,
59.9442404,16.27638953,1,
58.69317378,12.03508722,1,
64.69779974,16.55990393,1,
66.31802931,18.12496654,1,
57.65390066,18.36735757,1,
65.38251071,20.33914006,1,
60.7221844,14.87713176,1,
58.64213385,13.69263539,1,
62.70091352,16.80234467,1,
58.86113827,16.70078956,1,
56.82984041,13.44918218,1,
63.16940195,14.67293683,1,
61.72521436,17.13973928,1,
59.10656238,18.04386084,1,
66.94249075,17.7390536,1,
56.10423866,15.58903019,1,
